AK,2010,7.00
AL,2010,24.00
AR,2010,25.00
AZ,2010,16.00
CA,2010,83.00
CO,2010,29.00
CT,2010,17.00
DC,2010,2.00
DE,2010,1.00
FL,2010,37.00
GA,2010,34.00
HI,2010,4.00
IA,2010,37.00
ID,2010,11.00
IL,2010,63.00
IN,2010,67.00
KS,2010,35.00
KY,2010,22.00
LA,2010,24.00
MA,2010,32.00
MD,2010,10.00
ME,2010,7.00
MI,2010,48.00
MN,2010,25.00
MO,2010,42.00
MS,2010,22.00
MT,2010,11.00
NC,2010,46.00
ND,2010,10.00
NE,2010,15.00
NH,2010,9.00
NJ,2010,17.00
NM,2010,17.00
NV,2010,6.00
NY,2010,60.00
OH,2010,82.00
OK,2010,37.00
OR,2010,18.00
PA,2010,80.00
RI,2010,6.00
SC,2010,16.00
SD,2010,11.00
TN,2010,26.00
TX,2010,81.00
UT,2010,6.00
VA,2010,26.00
VT,2010,9.00
WA,2010,22.00
WI,2010,33.00
WV,2010,20.00
WY,2010,9.00
