12001,01/2008,27.77
12003,01/2008,37.19
12005,01/2008,32.63
12007,01/2008,31.64
12009,01/2008,30.95
12011,01/2008,24.38
12013,01/2008,20.29
12015,01/2008,32.45
12017,01/2008,30.97
12019,01/2008,41.89
12021,01/2008,44.18
12023,01/2008,32.61
12027,01/2008,33.69
12029,01/2008,30.39
12031,01/2008,41.43
12033,01/2008,26.92
12035,01/2008,36.31
12037,01/2008,28.45
12039,01/2008,28.07
12041,01/2008,28.47
12043,01/2008,28.89
12045,01/2008,28.02
12047,01/2008,20.95
12049,01/2008,24.63
12051,01/2008,27.53
12053,01/2008,29.18
12055,01/2008,36.27
12057,01/2008,30.08
12059,01/2008,20.08
12061,01/2008,34.76
12063,01/2008,19.85
12065,01/2008,24.89
12067,01/2008,21.37
12069,01/2008,32.58
12071,01/2008,39.90
12073,01/2008,27.10
12075,01/2008,26.48
12077,01/2008,29.70
12079,01/2008,19.51
12081,01/2008,33.24
12083,01/2008,33.35
12085,01/2008,30.69
12086,01/2008,15.56
12087,01/2008,24.23
12089,01/2008,36.45
12091,01/2008,27.93
12093,01/2008,17.74
12095,01/2008,31.82
12097,01/2008,31.35
12099,01/2008,29.78
12101,01/2008,29.73
12103,01/2008,29.82
12105,01/2008,31.78
12107,01/2008,31.52
12109,01/2008,42.85
12111,01/2008,27.51
12113,01/2008,25.80
12115,01/2008,32.21
12117,01/2008,34.40
12119,01/2008,40.43
12121,01/2008,23.28
12123,01/2008,18.67
12125,01/2008,37.02
12127,01/2008,33.31
12129,01/2008,22.82
12131,01/2008,27.70
12133,01/2008,25.39
