01001,07/2010,16.00
01003,07/2010,16.00
01009,07/2010,16.00
01013,07/2010,16.00
01015,07/2010,16.00
01017,07/2010,16.00
01019,07/2010,16.00
01021,07/2010,16.00
01025,07/2010,16.00
01027,07/2010,16.00
01029,07/2010,16.00
01031,07/2010,16.00
01033,07/2010,16.00
01035,07/2010,16.00
01043,07/2010,16.00
01045,07/2010,16.00
01047,07/2010,16.00
01049,07/2010,16.00
01051,07/2010,16.00
01053,07/2010,16.00
01055,07/2010,16.00
01057,07/2010,16.00
01059,07/2010,16.00
01063,07/2010,16.00
01065,07/2010,16.00
01069,07/2010,16.00
01071,07/2010,16.00
01073,07/2010,16.00
01075,07/2010,16.00
01077,07/2010,16.00
01079,07/2010,16.00
01081,07/2010,16.00
01083,07/2010,16.00
01085,07/2010,16.00
01087,07/2010,16.00
01089,07/2010,16.00
01091,07/2010,16.00
01093,07/2010,16.00
01095,07/2010,16.00
01097,07/2010,16.00
01099,07/2010,16.00
01101,07/2010,16.00
01103,07/2010,16.00
01105,07/2010,16.00
01107,07/2010,16.00
01109,07/2010,16.00
01111,07/2010,16.00
01113,07/2010,24.00
01115,07/2010,16.00
01117,07/2010,16.00
01119,07/2010,16.00
01121,07/2010,16.00
01123,07/2010,16.00
01125,07/2010,16.00
01127,07/2010,16.00
01129,07/2010,16.00
01133,07/2010,16.00
02020,07/2010,22.00
02068,07/2010,22.00
02090,07/2010,22.00
02100,07/2010,22.00
02110,07/2010,22.00
02122,07/2010,22.00
02130,07/2010,22.00
02150,07/2010,22.00
02170,07/2010,22.00
02180,07/2010,22.00
02185,07/2010,22.00
02201,07/2010,22.00
02220,07/2010,22.00
02232,07/2010,22.00
02240,07/2010,22.00
02261,07/2010,22.00
02280,07/2010,22.00
02290,07/2010,22.00
04003,07/2010,8.00
04005,07/2010,8.00
04009,07/2010,8.00
04011,07/2010,8.00
04012,07/2010,2.00
04013,07/2010,8.00
04015,07/2010,2.00
04019,07/2010,8.00
04021,07/2010,8.00
04023,07/2010,8.00
04025,07/2010,8.00
04027,07/2010,8.00
05001,07/2010,11.00
05003,07/2010,19.00
05005,07/2010,11.00
05007,07/2010,11.00
05009,07/2010,11.00
05011,07/2010,11.00
05013,07/2010,11.00
05015,07/2010,11.00
05017,07/2010,11.00
05019,07/2010,11.00
05021,07/2010,25.00
05023,07/2010,11.00
05025,07/2010,11.00
05027,07/2010,11.00
05029,07/2010,11.00
05031,07/2010,11.00
05033,07/2010,11.00
05035,07/2010,11.00
05037,07/2010,11.00
05039,07/2010,11.00
05041,07/2010,11.00
05043,07/2010,11.00
05045,07/2010,11.00
05047,07/2010,11.00
05049,07/2010,11.00
05051,07/2010,11.00
05053,07/2010,11.00
05055,07/2010,11.00
05057,07/2010,11.00
05059,07/2010,11.00
05061,07/2010,11.00
05063,07/2010,11.00
05065,07/2010,11.00
05067,07/2010,11.00
05069,07/2010,11.00
05071,07/2010,11.00
05073,07/2010,11.00
05075,07/2010,11.00
05077,07/2010,11.00
05079,07/2010,11.00
05081,07/2010,11.00
05083,07/2010,11.00
05085,07/2010,11.00
05087,07/2010,11.00
05089,07/2010,11.00
05091,07/2010,11.00
05093,07/2010,11.00
05095,07/2010,11.00
05097,07/2010,11.00
05099,07/2010,11.00
05101,07/2010,11.00
05103,07/2010,11.00
05105,07/2010,11.00
05107,07/2010,11.00
05109,07/2010,11.00
05111,07/2010,11.00
05113,07/2010,11.00
05115,07/2010,11.00
05117,07/2010,11.00
05119,07/2010,11.00
05121,07/2010,11.00
05123,07/2010,11.00
05125,07/2010,11.00
05127,07/2010,11.00
05129,07/2010,11.00
05131,07/2010,11.00
05133,07/2010,11.00
05135,07/2010,11.00
05137,07/2010,11.00
05139,07/2010,11.00
05141,07/2010,11.00
05143,07/2010,11.00
05145,07/2010,11.00
05147,07/2010,11.00
05149,07/2010,11.00
06001,07/2010,26.00
06003,07/2010,26.00
06005,07/2010,26.00
06007,07/2010,26.00
06009,07/2010,26.00
06011,07/2010,26.00
06013,07/2010,26.00
06015,07/2010,26.00
06017,07/2010,26.00
06019,07/2010,13.00
06021,07/2010,26.00
06023,07/2010,26.00
06025,07/2010,2.00
06027,07/2010,13.00
06029,07/2010,13.00
06031,07/2010,13.00
06033,07/2010,26.00
06035,07/2010,26.00
06037,07/2010,2.00
06039,07/2010,13.00
06041,07/2010,26.00
06043,07/2010,26.00
06045,07/2010,26.00
06047,07/2010,26.00
06049,07/2010,26.00
06053,07/2010,26.00
06055,07/2010,26.00
06057,07/2010,26.00
06059,07/2010,2.00
06061,07/2010,26.00
06063,07/2010,26.00
06065,07/2010,2.00
06067,07/2010,26.00
06069,07/2010,26.00
06071,07/2010,2.00
06073,07/2010,2.00
06075,07/2010,26.00
06077,07/2010,26.00
06079,07/2010,13.00
06081,07/2010,26.00
06083,07/2010,2.00
06085,07/2010,26.00
06087,07/2010,26.00
06089,07/2010,26.00
06093,07/2010,26.00
06095,07/2010,26.00
06097,07/2010,26.00
06099,07/2010,26.00
06101,07/2010,26.00
06103,07/2010,26.00
06105,07/2010,26.00
06107,07/2010,13.00
